Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
32710,54.9587,8.75422e+006,3.18211,829,2,False,
32927,142.961,3.3654e+006,2.83218,834,2,False,
33076,249.195,1.9307e+006,3.48674,834,2,False,
33119,219.983,2.18708e+006,2.84846,850,8,False,
33155,377.923,1.27306e+006,3.61947,834,2,False,
33161,213.686,2.25153e+006,3.33309,834,3,False,
33168,66.9088,7.1907e+006,3.48936,834,2,False,
33172,275.824,1.74431e+006,3.46052,834,5,False,
33194,78.4992,6.12899e+006,3.41766,834,2,False,
33199,92.9422,5.17656e+006,3.44082,834,2,False,
33202,136.328,3.52915e+006,3.7929,834,2,False,
33204,69.03,6.96974e+006,3.84219,834,9,True,
33211,80.6243,5.96744e+006,3.66585,822,10,True,
33212,428.527,1.12273e+006,3.1331,829,3,False,
33215,135.449,3.55203e+006,2.75203,835,3,False,
33216,228.387,2.10661e+006,3.08593,836,2,False,
33217,322.341,1.49258e+006,3.13393,836,2,False,
33221,100.458,4.78928e+006,4.63802,835,19,True,
33222,273.819,1.75707e+006,2.93496,831,2,False,
33223,331.019,1.45345e+006,3.72544,829,2,False,
33226,234.154,2.05472e+006,2.72826,836,2,False,
33228,182.5,2.63627e+006,3.41798,836,2,False,
33229,688.085,699217,3.20747,836,2,False,
33232,90.2826,5.32905e+006,5.13065,836,6,True,
33233,218.652,2.2004e+006,4.1094,828,2,False,
33234,160.586,2.99603e+006,3.8057,824,4,False,
33235,363.693,1.32288e+006,3.09804,837,2,False,
33236,130.711,3.6808e+006,3.22277,837,2,False,
33237,196.169,2.45258e+006,3.05768,837,2,False,
33238,161.013,2.98809e+006,3.09214,837,3,False,
33239,124.194,3.87393e+006,4.0307,837,2,False,
33241,203.164,2.36814e+006,2.79213,839,2,False,
33242,160.793,2.99218e+006,4.50495,837,22,True,
33244,77.5073,6.20742e+006,3.69103,837,6,True,
33245,213.154,2.25715e+006,3.96317,837,3,False,
33247,380.848,1.26329e+006,3.52692,838,6,False,
33248,82.6798,5.81909e+006,3.32147,837,3,False,
33251,163.38,2.9448e+006,4.2943,837,10,True,
33450,247.236,1.946e+006,2.97173,838,2,False,
33559,229.527,2.09614e+006,3.32695,838,3,False,
33563,248.78,1.93392e+006,3.03413,839,2,False,
33565,526.299,914159,3.23746,838,2,False,
33620,259.825,1.85171e+006,2.60665,839,3,False,
33628,86.5867,5.55652e+006,3.50551,838,2,False,
33660,49.6293,9.69428e+006,3.51093,838,2,False,
33668,441.156,1.09059e+006,3.78428,838,2,False,
33669,367.982,1.30746e+006,3.65087,838,2,False,
33692,86.2579,5.5777e+006,3.44234,838,2,False,
33711,179.131,2.68586e+006,3.52505,838,3,False,
33714,190.036,2.53173e+006,3.77362,838,10,True,
33717,27.0835,1.77644e+007,3.74003,838,2,False,
33723,220.293,2.18401e+006,3.83328,838,2,False,
33728,130.655,3.68237e+006,4.93046,838,24,True,
33732,252.608,1.90462e+006,3.85809,839,11,False,
33733,256.38,1.87659e+006,2.71384,839,2,False,
33738,286.565,1.67892e+006,2.82656,839,3,False,
33740,130.73,3.68026e+006,4.12953,839,2,False,
33741,84.4259,5.69873e+006,4.56939,839,4,False,
33742,157.917,3.04666e+006,4.94916,839,18,True,
33746,299.805,1.60478e+006,2.59535,840,2,False,
33748,241.567,1.99167e+006,2.78862,840,2,False,
33750,174.352,2.75949e+006,2.43954,840,2,False,
33751,314.406,1.53026e+006,2.55399,840,2,False,
33753,148.791,3.23353e+006,3.18802,840,2,False,
33754,869.027,553631,3.22542,840,2,False,
33756,594.897,808747,3.62912,840,2,False,
33757,29.6497,1.62268e+007,4.10155,841,2,False,
33758,211.456,2.27528e+006,3.45496,841,3,False,
33759,45.5538,1.05616e+007,3.37306,841,3,False,
33761,62.5677,7.68961e+006,3.7593,841,2,False,
33762,427.151,1.12635e+006,2.81179,843,2,False,
33765,536.585,896634,3.58757,878,2,False,
33766,821.138,585920,2.56064,843,2,False,
33767,146.821,3.27691e+006,3.45736,841,3,False,
33768,117.35,4.09989e+006,3.38303,841,3,False,
33769,438.387,1.09748e+006,3.34972,841,3,False,
33772,116.692,4.123e+006,4.4016,841,9,True,
33773,65.1672,7.38287e+006,3.31064,837,2,False,
34079,551.923,871718,3.04643,842,2,False,
34123,407.742,1.17996e+006,3.01703,842,2,False,
34163,37.387,1.28687e+007,3.46165,842,2,False,
34166,1007.35,477612,3.22201,842,3,False,
34213,535.354,898696,2.94603,843,2,False,
34221,468.468,1.02701e+006,3.63291,842,2,False,
34222,99.7384,4.82383e+006,3.43364,842,7,True,
34245,648.347,742073,3.7845,842,2,False,
34246,833.537,577204,3.92592,842,2,False,
34252,291.837,1.64859e+006,2.83162,844,2,False,
34253,114.286,4.20981e+006,4.52718,842,24,True,
34254,701.968,685389,2.60525,843,2,False,
34259,255.197,1.88529e+006,2.89363,844,2,False,
34260,662.087,726673,2.91244,843,2,False,
34266,157.484,3.05504e+006,3.96913,844,2,False,
34267,171.421,2.80666e+006,4.39289,849,2,False,
34268,148.329,3.2436e+006,3.60637,852,2,False,
34269,298.324,1.61275e+006,5.24887,843,2,False,
34272,213.579,2.25266e+006,2.58606,844,2,False,
34277,144.757,3.32363e+006,3.50779,847,2,False,
34281,215.205,2.23564e+006,3.35283,844,2,False,
34283,43.4605,1.10703e+007,3.16537,845,2,False,
34284,30.5661,1.57403e+007,3.65013,845,2,False,
34289,543.239,885652,2.70113,851,2,False,
34291,33.6371,1.43033e+007,3.38432,845,2,False,
34293,243.635,1.97476e+006,3.29522,845,2,False,
34294,136.15,3.53374e+006,3.42171,845,5,False,
34295,68.9247,6.98038e+006,4.0003,845,2,False,
34296,38.5995,1.24644e+007,3.6484,845,3,False,
34297,123.509,3.89543e+006,4.16732,845,3,False,
34298,172.098,2.79562e+006,5.1587,845,20,True,
34299,77.2029,6.2319e+006,3.32479,841,2,False,
34300,96.2096,5.00076e+006,3.3962,841,2,False,
34523,368.312,1.30628e+006,3.06348,846,3,False,
34537,229.67,2.09484e+006,2.80547,852,2,False,
34627,80.2223,5.99735e+006,3.01982,846,2,False,
34673,362.223,1.32824e+006,2.80374,850,2,False,
34737,300.184,1.60276e+006,3.72842,846,2,False,
34747,146.882,3.27556e+006,4.02371,846,28,True,
34777,572.043,841057,3.86042,846,4,False,
34782,29.2584,1.64438e+007,3.73867,846,2,False,
34783,2363.92,203527,3.4351,846,3,False,
34785,27.378,1.75733e+007,4.07001,842,2,False,
34787,586.33,820563,2.78452,847,2,False,
34791,397.952,1.20899e+006,2.74369,847,2,False,
34792,183.667,2.61953e+006,2.77921,847,2,False,
34793,2836.51,169617,3.29769,847,2,False,
34796,175.854,2.73591e+006,3.4688,847,2,False,
34797,26.9639,1.78432e+007,3.07543,848,2,False,
34798,132.655,3.62686e+006,2.85382,848,2,False,
34803,33.8927,1.41954e+007,3.60014,848,2,False,
34805,571.545,841789,4.01725,848,2,False,
34806,90.5263,5.31471e+006,3.78428,848,4,False,
34808,230.61,2.08629e+006,3.24454,852,2,False,
35016,242.035,1.98781e+006,3.4688,849,2,False,
35175,334.468,1.43847e+006,3.11678,849,2,False,
35187,221.429,2.1728e+006,3.57271,849,2,False,
35208,1339.63,359144,3.47884,849,2,False,
35224,679.007,708565,3.24973,851,2,False,
35268,187.971,2.55955e+006,3.64293,856,2,False,
35292,439.428,1.09488e+006,3.8421,849,2,False,
35294,36.2365,1.32772e+007,4.07461,849,3,False,
35298,167.884,2.86579e+006,4.00743,849,2,False,
35299,184.543,2.6071e+006,3.46061,849,4,False,
35302,156.387,3.07648e+006,4.10376,849,2,False,
35303,132.703,3.62554e+006,4.19593,849,2,False,
35304,63.6681,7.55671e+006,3.52393,849,12,True,
35305,540.201,890633,3.78146,844,3,False,
35306,552.406,870955,2.91812,851,2,False,
35308,294.516,1.6336e+006,2.80027,850,2,False,
35311,265.901,1.8094e+006,2.97059,852,3,False,
35313,319.508,1.50582e+006,2.78216,850,2,False,
35314,1315.89,365625,2.94653,850,2,False,
35317,253.732,1.89618e+006,2.84887,850,3,False,
35318,231.287,2.08019e+006,2.97351,852,3,False,
35319,154.406,3.11595e+006,4.55409,850,8,True,
35328,114.758,4.19247e+006,4.15945,851,9,True,
35330,200.376,2.40109e+006,4.03991,843,6,False,
35336,118.435,4.06231e+006,2.80297,852,3,False,
35340,358.107,1.34351e+006,3.18998,846,4,False,
35342,139.472,3.44959e+006,4.36025,853,19,True,
35347,72.2854,6.65585e+006,4.20028,853,5,True,
35348,206.009,2.33543e+006,4.9123,853,9,False,
35349,239.974,2.00489e+006,3.69774,849,2,False,
35350,386.648,1.24434e+006,3.35881,845,4,False,
35351,48.8483,9.84928e+006,3.38529,849,2,False,
35354,332.683,1.44618e+006,3.02307,854,2,False,
35363,144.963,3.31893e+006,4.41087,843,9,True,
35364,432.574,1.11223e+006,2.80143,850,2,False,
35365,202.382,2.37729e+006,3.05334,847,3,False,
35366,128.176,3.75359e+006,3.7769,848,4,False,
35367,529.753,908199,3.72521,855,2,False,
35368,98.2269,4.89806e+006,3.79083,855,12,True,
35370,103.549,4.64631e+006,3.78342,864,2,False,
35371,166.695,2.88623e+006,3.63013,850,2,False,
35372,2435.51,197544,3.23484,850,2,False,
35650,109.115,4.40929e+006,3.12755,856,3,False,
35749,76.1864,6.31505e+006,3.33637,856,2,False,
35774,1131.25,425302,3.36256,856,3,False,
35821,339.102,1.41881e+006,3.30319,856,3,False,
35835,89.9542,5.34851e+006,3.61384,856,2,False,
35840,75.5066,6.3719e+006,3.61512,856,2,False,
35869,113.589,4.23564e+006,3.40562,856,3,False,
35870,91.2081,5.27498e+006,3.79868,856,2,False,
35874,30.45,1.58004e+007,3.78882,859,2,False,
35875,100.832,4.77152e+006,3.76527,856,2,False,
35877,107.828,4.46193e+006,3.70901,856,2,False,
35882,317.374,1.51594e+006,3.75507,856,3,False,
35883,152.472,3.15548e+006,3.90056,859,3,False,
35888,97.2889,4.94528e+006,3.45494,857,10,True,
35889,3673.17,130982,2.85217,857,2,False,
35898,71.3107,6.74683e+006,3.74567,858,3,False,
35899,484.993,992015,4.10281,858,2,False,
35901,218.322,2.20373e+006,4.94703,858,4,False,
35902,390.157,1.23315e+006,3.39657,839,11,False,
35903,301.375,1.59642e+006,3.52337,837,2,False,
35904,194.626,2.47202e+006,3.40772,834,3,False,
35905,238.818,2.01459e+006,3.28018,849,7,False,
35907,113.714,4.23097e+006,3.13019,859,4,False,
35909,62.3764,7.71318e+006,3.69727,859,2,False,
35910,99.4357,4.83851e+006,4.20194,859,2,False,
35911,153.743,3.12939e+006,4.78169,859,2,False,
36249,1471.59,326940,3.45476,860,3,False,
36299,4271.35,112639,3.25672,860,2,False,
36325,86.3478,5.57189e+006,3.11762,867,2,False,
36362,5199.32,92535.3,3.58176,860,2,False,
36383,570.737,842982,2.6975,862,3,False,
36423,191.263,2.51549e+006,4.36306,860,10,True,
36424,289.847,1.65991e+006,4.84822,860,3,False,
36425,232.617,2.0683e+006,3.06615,861,2,False,
36426,305.179,1.57652e+006,3.85166,861,2,False,
36427,989.523,486215,3.17111,861,3,False,
36428,98.7439,4.87241e+006,4.61532,861,16,True,
36429,194.034,2.47957e+006,3.5991,856,3,False,
36430,758.092,634647,2.70941,862,2,False,
36433,545.699,881660,2.91262,862,3,False,
36434,1038.6,463240,3.05634,862,2,False,
36437,567.182,848265,3.17795,862,4,False,
36438,422.193,1.13958e+006,2.60759,862,3,False,
36439,570.303,843623,2.7295,862,2,False,
36440,58.0918,8.28207e+006,2.73384,862,2,False,
36442,228.089,2.10935e+006,3.73352,891,6,False,
36443,119.261,4.03418e+006,4.56398,862,19,True,
36444,2906.47,165535,5.23501,862,2,False,
36445,875.747,549383,3.56815,857,2,False,
36448,322.393,1.49234e+006,2.5353,863,2,False,
36451,835.759,575670,3.12602,863,2,False,
36452,69.6136,6.91131e+006,2.87715,863,2,False,
36454,92.4921,5.20175e+006,3.3723,864,2,False,
36455,34.8943,1.37879e+007,3.13185,864,2,False,
36456,63.9357,7.52507e+006,3.26512,864,3,False,
36459,66.2232,7.26513e+006,3.75974,864,2,False,
36462,345.374,1.39304e+006,3.8707,864,2,False,
36463,189.77,2.53528e+006,3.19896,864,2,False,
36464,105.369,4.56606e+006,4.67606,864,3,False,
36465,112.72,4.26827e+006,4.7866,864,3,False,
36466,103.256,4.6595e+006,5.12788,864,4,False,
36667,587.408,819057,3.43684,865,2,False,
36713,172.889,2.78284e+006,3.41641,865,2,False,
36776,63.935,7.52515e+006,3.39875,865,2,False,
36799,136.904,3.51429e+006,2.81064,866,2,False,
36812,52.6583,9.13666e+006,3.29628,865,2,False,
36880,647.557,742978,3.67144,865,2,False,
36884,144.834,3.32187e+006,3.4161,865,2,False,
36921,1428.29,336851,3.89288,865,2,False,
36930,270.8,1.77667e+006,3.38883,865,3,False,
36932,217.518,2.21186e+006,3.46642,865,2,False,
36955,49.5347,9.71281e+006,3.07234,865,4,False,
36968,76.0888,6.32315e+006,3.96552,865,2,False,
36970,99.5896,4.83103e+006,4.79313,865,19,True,
36971,40.7717,1.18004e+007,3.42853,860,2,False,
36972,117.13,4.10758e+006,2.67544,866,3,False,
36974,410.031,1.17338e+006,2.53605,866,2,False,
36979,620.054,775934,3.5587,866,2,False,
36980,131.245,3.66581e+006,3.72633,855,9,True,
36982,81.4345,5.90807e+006,2.58535,867,2,False,
36983,160.499,2.99766e+006,3.15283,867,3,False,
36984,537.83,894559,3.91278,868,4,False,
36985,235.004,2.04729e+006,3.28529,878,2,False,
36986,157.282,3.05897e+006,2.65199,868,2,False,
36989,6804.28,70708.5,3.5214,868,2,False,
36990,122.997,3.91166e+006,5.24046,868,6,True,
36991,520.678,924028,4.98259,883,2,False,
36992,167.828,2.86675e+006,2.86853,869,2,False,
36994,249.199,1.93067e+006,3.44477,869,2,False,
36995,238.884,2.01404e+006,3.44872,869,3,False,
36996,135.203,3.5585e+006,3.41766,869,2,False,
36998,271.5,1.77209e+006,3.42171,869,9,False,
37000,247.34,1.94518e+006,3.84047,869,2,False,
37001,370.583,1.29828e+006,3.42924,860,7,False,
37294,152.59,3.15303e+006,3.31466,870,5,False,
37322,252.687,1.90402e+006,3.5166,870,3,False,
37324,171.708,2.80196e+006,2.9253,870,2,False,
37401,68.9542,6.97739e+006,3.30296,870,2,False,
37405,396.478,1.21349e+006,3.65433,870,2,False,
37453,1242.22,387309,3.36892,871,3,False,
37465,168.462,2.85596e+006,3.70075,870,8,True,
37466,187.31,2.56858e+006,3.44021,870,2,False,
37467,474.993,1.0129e+006,2.89574,876,2,False,
37473,185.502,2.59361e+006,3.65709,870,5,False,
37477,352.108,1.3664e+006,3.37654,870,6,False,
37478,165.342,2.90985e+006,3.60792,870,2,False,
37500,27.8451,1.72785e+007,3.78688,870,2,False,
37501,69.8023,6.89262e+006,3.81476,870,4,False,
37502,105.947,4.54113e+006,4.14527,870,13,True,
37503,279.396,1.722e+006,2.96733,871,2,False,
37505,102.792,4.68054e+006,3.27165,877,2,False,
37509,85.6598,5.61665e+006,3.4489,871,10,True,
37510,57.7001,8.3383e+006,3.52505,872,2,False,
37514,6308.6,76264.3,3.21897,872,2,False,
37515,27.7882,1.73138e+007,3.40604,872,2,False,
37516,442.127,1.0882e+006,3.37377,872,4,False,
37517,144.911,3.3201e+006,4.15953,872,14,True,
37519,72.3676,6.64829e+006,3.68814,872,4,False,
37736,196.19,2.45233e+006,3.32991,873,2,False,
37844,873.461,550821,3.25231,873,2,False,
37953,67.7291,7.1036e+006,2.97591,873,5,True,
37956,3908.77,123088,3.38173,873,2,False,
37982,1474.39,326317,3.79269,873,2,False,
37983,27.6813,1.73807e+007,3.51943,873,2,False,
37985,76.9303,6.25398e+006,3.36903,873,2,False,
37988,30.0568,1.60071e+007,3.50034,873,2,False,
37997,52.8964,9.09554e+006,3.21132,873,2,False,
38030,319.864,1.50414e+006,3.04959,874,2,False,
38033,47.2169,1.01896e+007,3.19272,874,2,False,
38035,986.83,487542,2.77447,874,2,False,
38036,111.828,4.30231e+006,3.96284,874,23,True,
38038,86.3082,5.57445e+006,3.43745,874,2,False,
38039,144.614,3.32692e+006,4.19808,874,2,False,
38040,407.433,1.18086e+006,4.91293,874,5,False,
38042,1310.92,367011,2.56894,875,3,False,
38043,471.108,1.02125e+006,3.06393,875,2,False,
38044,115.881,4.15186e+006,4.31478,876,4,False,
38045,195.13,2.46564e+006,2.70518,876,3,False,
38046,78.0648,6.1631e+006,3.41045,876,4,False,
38047,1924,250062,2.49997,876,2,False,
38048,66.8564,7.19633e+006,3.42802,876,6,True,
38052,136.087,3.5354e+006,2.97368,876,2,False,
38056,89.5729,5.37128e+006,3.63793,877,3,False,
38062,264.685,1.81771e+006,3.6842,878,6,False,
38063,67.8393,7.09207e+006,3.30226,878,2,False,
38064,631.146,762297,2.98674,878,2,False,
38065,1756.05,273979,3.12476,878,2,False,
38066,95.2081,5.05336e+006,3.81455,878,2,False,
38068,73.3154,6.56234e+006,4.14998,878,5,True,
38070,72.9035,6.59942e+006,4.38903,878,8,True,
38071,341.06,1.41066e+006,2.88356,874,2,False,
38072,323.961,1.48512e+006,3.56438,870,4,False,
38365,443.118,1.08576e+006,2.7056,886,2,False,
38531,358.878,1.34062e+006,2.64728,882,2,False,
38536,298.365,1.61252e+006,3.57604,879,4,False,
38538,244.962,1.96406e+006,3.73116,879,4,False,
38553,45.2341,1.06362e+007,3.44766,879,4,False,
38554,78.9081,6.09723e+006,4.36285,879,3,False,
38556,98.572,4.88091e+006,3.87979,879,2,False,
38562,193.211,2.49013e+006,3.01609,875,2,False,
38563,301.693,1.59473e+006,2.99963,871,4,False,
38564,45.7222,1.05227e+007,3.20747,880,2,False,
38566,26.4614,1.8182e+007,3.62125,880,2,False,
38567,89.229,5.39198e+006,3.53027,880,6,True,
38569,87.7733,5.4814e+006,4.69881,880,24,True,
38570,619.521,776601,2.92683,876,2,False,
38571,434.657,1.1069e+006,3.10233,874,2,False,
38572,864.243,556696,3.71227,872,2,False,
38573,305.204,1.57639e+006,3.52224,868,4,False,
38574,195.218,2.46453e+006,3.16657,866,2,False,
38575,612.01,786132,3.58458,863,3,False,
38576,2357.29,204099,2.95053,861,2,False,
38577,84.3212,5.70581e+006,3.75752,859,2,False,
38578,220.901,2.17799e+006,3.4806,855,4,False,
38579,364.877,1.31858e+006,3.21668,853,2,False,
38580,527.955,911291,3.26948,850,3,False,
38581,379.566,1.26756e+006,3.60895,848,2,False,
38582,406.803,1.18269e+006,3.59318,845,3,False,
38583,811.303,593022,3.16376,843,2,False,
38584,319.323,1.50669e+006,3.56546,841,2,False,
38585,554.611,867493,2.97173,876,2,False,
38586,307.165,1.56633e+006,3.24603,874,2,False,
38587,245.94,1.95625e+006,3.37784,868,6,False,
38714,438.731,1.09662e+006,2.93446,882,2,False,
38717,514.618,934909,2.99471,883,3,False,
38878,332.934,1.44509e+006,3.13703,881,4,False,
38912,175.361,2.7436e+006,2.88196,882,2,False,
38919,1235.26,389489,2.97173,883,2,False,
38975,407.924,1.17944e+006,2.64998,882,2,False,
38986,39.117,1.22995e+007,3.43653,881,2,False,
39083,2680.51,179489,4.82342,881,3,False,
39084,92.018,5.22855e+006,3.38222,882,4,False,
39086,2133.51,225507,2.67588,882,2,False,
39088,216.459,2.22269e+006,3.23334,882,2,False,
39089,3107.16,154842,3.20516,882,2,False,
39090,99.5388,4.8335e+006,3.92597,882,8,True,
39091,41.1008,1.17059e+007,3.76295,882,4,False,
39092,227.083,2.1187e+006,3.51121,883,8,False,
39093,75.6858,6.35682e+006,3.45668,883,5,True,
39098,148.763,3.23413e+006,3.11973,883,3,False,
39099,245.022,1.96359e+006,3.82063,883,3,False,
39102,225.764,2.13108e+006,3.05872,892,3,False,
39103,107.648,4.4694e+006,3.5456,884,2,False,
39104,628.553,765442,3.63768,885,2,False,
39105,41.568,1.15743e+007,3.72429,884,2,False,
39106,44.486,1.08151e+007,3.35903,884,3,False,
39108,217.28,2.21429e+006,3.43694,884,3,False,
39109,141.05,3.41099e+006,4.8039,884,26,True,
39110,43.1706,1.11446e+007,3.74866,879,3,False,
39468,320.688,1.50027e+006,3.70433,885,2,False,
39529,52.6203,9.14325e+006,3.27957,885,7,True,
39541,380.059,1.26591e+006,3.46761,885,2,False,
39543,81.665,5.8914e+006,3.24082,885,3,False,
39577,146.031,3.29466e+006,3.68802,885,2,False,
39616,55.588,8.65512e+006,3.92855,885,2,False,
39620,124.469,3.86539e+006,3.90081,885,6,True,
39621,93.1216,5.16659e+006,4.81122,868,15,True,
39622,1116.55,430901,3.61819,881,2,False,
39623,453.439,1.06105e+006,2.8156,886,3,False,
39624,82.5386,5.82904e+006,2.58103,886,2,False,
39627,122.198,3.93721e+006,4.64956,886,13,True,
39628,1172.7,410267,3.21668,881,2,False,
39630,178.102,2.70137e+006,4.21925,887,12,True,
39631,402.399,1.19563e+006,3.67748,889,2,False,
39632,169.679,2.83548e+006,2.95995,887,2,False,
39633,44.1448,1.08987e+007,3.22024,888,3,False,
39634,340.378,1.41349e+006,3.48031,888,3,False,
39635,47.8395,1.0057e+007,3.8135,888,2,False,
39636,76.9312,6.25391e+006,3.39588,888,2,False,
39638,131.489,3.65902e+006,3.8508,888,27,True,
39639,566.112,849869,3.17198,882,4,False,
39640,200.091,2.40451e+006,3.33558,879,3,False,
39776,274.524,1.75256e+006,3.05319,889,2,False,
39936,76.6527,6.27663e+006,2.83387,889,2,False,
39962,318.5,1.51058e+006,3.18802,889,2,False,
40043,1949.54,246787,3.44872,889,2,False,
40145,52.3902,9.1834e+006,3.44036,889,4,False,
40151,76.2126,6.31287e+006,3.65838,889,13,True,
40152,6381.98,75387.4,3.13889,892,2,False,
40156,103.11,4.66608e+006,4.07371,890,8,True,
40157,230.742,2.08511e+006,4.48546,896,4,False,
40160,140.325,3.42863e+006,2.77149,891,2,False,
40162,511.429,940738,2.94753,887,2,False,
40163,338.93,1.41953e+006,2.47863,892,2,False,
40165,355.191,1.35454e+006,2.89889,892,2,False,
40166,279.18,1.72333e+006,2.82147,892,2,False,
40167,230.52,2.08711e+006,2.90151,892,2,False,
40168,216.444,2.22284e+006,2.99535,892,3,False,
40170,87.9758,5.46878e+006,3.52799,892,4,False,
40172,175.125,2.7473e+006,2.76191,893,2,False,
40175,493.503,974911,3.37752,895,4,False,
40179,372.737,1.29078e+006,3.06126,893,2,False,
40180,123.778,3.88696e+006,3.95814,893,14,True,
40181,251.874,1.91016e+006,3.48242,894,5,False,
40182,247.763,1.94186e+006,3.14486,894,4,False,
40183,66.932,7.1882e+006,3.84271,894,2,False,
40184,28.1813,1.70724e+007,3.35083,894,2,False,
40186,93.4617,5.14779e+006,3.81906,894,4,False,
40188,64.5973,7.448e+006,3.96063,889,3,False,
40445,184.522,2.60739e+006,3.47186,895,3,False,
40536,389.661,1.23472e+006,3.70433,895,2,False,
40579,102.435,4.69684e+006,3.45626,895,2,False,
40597,179.148,2.6856e+006,3.45496,895,3,False,
40637,26.7554,1.79822e+007,3.33603,895,2,False,
40638,51.3094,9.37685e+006,3.77987,895,3,False,
40641,245.756,1.95772e+006,3.31664,897,3,False,
40647,125.42,3.83608e+006,3.65925,895,4,False,
40665,268.03,1.79503e+006,3.9817,895,3,False,
40666,52.0714,9.23964e+006,4.05027,895,5,True,
40668,181.934,2.64448e+006,4.54029,895,17,True,
40670,203.329,2.36622e+006,3.29549,884,8,False,
40671,531.155,905800,3.92686,897,2,False,
40672,321.617,1.49594e+006,3.0989,902,2,False,
40675,96.6838,4.97623e+006,2.90047,896,2,False,
40677,69.7411,6.89867e+006,3.72452,896,2,False,
40848,26.7258,1.80021e+007,3.12852,897,2,False,
41019,428.055,1.12397e+006,3.6479,897,2,False,
41142,160.329,3.00083e+006,3.74747,897,2,False,
41149,278.433,1.72796e+006,3.94398,926,2,False,
41165,527.211,912578,4.22058,897,2,False,
41168,104.438,4.60675e+006,4.24108,897,9,True,
41169,427.875,1.12444e+006,3.85296,884,7,False,
41170,219.406,2.19284e+006,3.42234,882,2,False,
41171,115.701,4.1583e+006,4.06904,880,2,False,
41172,396.475,1.2135e+006,4.00169,878,2,False,
41173,337.05,1.42745e+006,3.25856,875,3,False,
41174,371.659,1.29452e+006,4.10925,873,2,False,
41175,425.798,1.12993e+006,3.58546,871,2,False,
41176,166.215,2.89457e+006,3.90069,868,3,False,
41177,203.118,2.36868e+006,3.86539,862,6,False,
41182,75.9328,6.33614e+006,3.24008,898,3,False,
41183,153.272,3.13901e+006,3.90596,898,5,False,
41187,209.21,2.29971e+006,2.81863,900,2,False,
41188,254.475,1.89064e+006,2.93547,899,2,False,
41189,143.532,3.35201e+006,2.72701,893,2,False,
41190,433.974,1.10864e+006,2.96192,900,2,False,
41193,132.225,3.63865e+006,3.38464,900,8,True,
41194,1014.49,474250,3.02214,911,2,False,
41197,109.886,4.37835e+006,4.64767,900,11,True,
41198,87.1403,5.52122e+006,4.82326,900,26,True,
41199,138.572,3.472e+006,3.58165,891,5,False,
41200,80.8623,5.94988e+006,3.64939,895,2,False,
41201,203.657,2.36241e+006,2.44037,901,2,False,
41202,222.882,2.15864e+006,3.13972,901,2,False,
41203,1008.79,476927,2.88356,901,2,False,
41204,225.053,2.13782e+006,2.99678,901,2,False,
41206,219.75,2.1894e+006,3.16537,901,2,False,
41211,383.626,1.25414e+006,2.79272,902,2,False,
41216,49.1043,9.79794e+006,3.18815,902,6,True,
41218,289.722,1.66063e+006,3.51093,903,2,False,
41219,145.178,3.31402e+006,3.03825,903,3,False,
41221,885.936,543065,3.73116,903,3,False,
41222,159.851,3.00981e+006,3.73445,903,5,False,
41224,90.4046,5.32186e+006,3.79932,903,4,False,
41554,106.895,4.50089e+006,3.27201,904,10,True,
41625,267.696,1.79727e+006,3.20978,904,2,False,
41636,151.997,3.16533e+006,3.58414,904,2,False,
41642,398.874,1.2062e+006,3.35875,913,10,False,
41688,1339.99,359048,3.91192,917,2,False,
41697,295.893,1.626e+006,3.63793,904,2,False,
41708,63.0905,7.62588e+006,4.32614,904,6,True,
41709,120.127,4.00512e+006,3.82182,904,7,True,
41710,279.222,1.72308e+006,3.06822,899,3,False,
41711,939.351,512184,3.59073,897,2,False,
41712,911.102,528065,3.51886,906,2,False,
41714,439.793,1.09397e+006,2.96143,905,2,False,
41717,140.948,3.41347e+006,4.76649,905,5,False,
41719,147.212,3.26821e+006,4.02765,906,6,False,
41720,178.213,2.69969e+006,3.3687,907,4,False,
41721,321.45,1.49672e+006,3.31363,907,13,False,
41724,2131.12,225760,3.86112,907,2,False,
41725,1352.38,355760,4.7456,909,2,False,
41726,569.018,845528,3.29781,908,3,False,
41728,137.705,3.49384e+006,2.85984,908,3,False,
41729,378.499,1.27113e+006,3.2309,908,4,False,
41731,148.071,3.24926e+006,4.52261,908,6,False,
41997,3373.4,142622,3.15324,909,2,False,
42139,286.552,1.679e+006,2.99757,914,6,False,
42165,207.656,2.31692e+006,3.29416,909,4,False,
42226,81.6069,5.89559e+006,3.99992,909,17,True,
42227,233.249,2.0627e+006,3.56411,909,5,False,
42228,47.8199,1.00611e+007,3.56321,909,3,False,
42230,155.987,3.08436e+006,4.26032,909,7,False,
42231,631.423,761963,4.49853,909,2,False,
42236,156.924,3.06594e+006,4.20658,910,3,False,
42239,62.4061,7.70952e+006,4.05949,911,3,False,
42240,197.309,2.43841e+006,4.55507,907,2,False,
42241,141.5,3.40015e+006,3.28529,912,2,False,
42242,88.7041,5.42389e+006,3.95075,912,9,True,
42243,87.9539,5.47015e+006,3.40012,912,3,False,
42244,54.1257,8.88895e+006,3.38141,912,2,False,
42246,245.897,1.95659e+006,3.24355,912,3,False,
42247,142.806,3.36904e+006,5.06796,912,27,True,
